soil_type,growth_stage,water_balance_index,weather_risk_index,irrigation_system_type,rice_variety_code,is_weather_estimated,strategy,water_saving_percent,expected_yield_ton_per_ha,yield_baseline_ton_per_ha,ch4_reduction_percent,n2o_change_percent,net_gwp_reduction_percent
SANDY,VEGETATIVE,DEFICIT,DROUGHT_HIGH,RAINFED,CIHERANG,0,PARTIAL_IRRIGATION,18.0,5.76,6.0,20.0,5.0,6.77
SANDY,VEGETATIVE,DEFICIT,DROUGHT_HIGH,RAINFED,INPARI_32,0,PARTIAL_IRRIGATION,18.0,6.24,6.5,20.0,5.0,6.77
LOAM,VEGETATIVE,NORMAL,NORMAL,TECHNICAL,INPARI_32,0,AWD_MILD,22.0,6.57,6.5,35.0,8.0,12.25
LOAM,VEGETATIVE,NORMAL,NORMAL,TECHNICAL,IR64,0,AWD_MILD,22.0,5.55,5.5,35.0,8.0,12.25
LOAM,VEGETATIVE,NORMAL,NORMAL,TECHNICAL,CIHERANG,0,AWD_MILD,22.0,6.06,6.0,35.0,8.0,12.25
LOAM,VEGETATIVE,NORMAL,NORMAL,TECHNICAL,IR64,0,AWD_MILD,22.0,5.55,5.5,35.0,8.0,12.25
LOAM,VEGETATIVE,NORMAL,NORMAL,TECHNICAL,MEKONGGA,0,AWD_MILD,22.0,6.87,6.8,35.0,8.0,12.25
LOAM,VEGETATIVE,NORMAL,NORMAL,TECHNICAL,CIHERANG,0,AWD_MILD,22.0,6.06,6.0,35.0,8.0,12.25
LOAM,VEGETATIVE,NORMAL,NORMAL,TECHNICAL,CIHERANG,0,AWD_MILD,22.0,6.06,6.0,35.0,8.0,12.25
LOAM,VEGETATIVE,NORMAL,NORMAL,TECHNICAL,INPARI_42_AGRITAN_GSR,0,AWD_MILD,22.0,6.26,6.2,35.0,8.0,12.25
LOAM,VEGETATIVE,NORMAL,NORMAL,TECHNICAL,CIHERANG,0,AWD_MILD,22.0,6.06,6.0,35.0,8.0,12.25
LOAM,VEGETATIVE,NORMAL,NORMAL,TECHNICAL,MEKONGGA,0,AWD_MILD,22.0,6.87,6.8,35.0,8.0,12.25
LOAM,VEGETATIVE,NORMAL,NORMAL,TECHNICAL,IR64,0,AWD_MILD,22.0,5.55,5.5,35.0,8.0,12.25
LOAM,VEGETATIVE,NORMAL,NORMAL,TECHNICAL,IR64,0,AWD_MILD,22.0,5.55,5.5,35.0,8.0,12.25
LOAM,VEGETATIVE,NORMAL,NORMAL,TECHNICAL,INPARI_42_AGRITAN_GSR,0,AWD_MILD,22.0,6.26,6.2,35.0,8.0,12.25
LOAM,VEGETATIVE,NORMAL,NORMAL,TECHNICAL,MEKONGGA,0,AWD_MILD,22.0,6.87,6.8,35.0,8.0,12.25
LOAM,VEGETATIVE,NORMAL,NORMAL,TECHNICAL,IR64,0,AWD_MILD,22.0,5.55,5.5,35.0,8.0,12.25
LOAM,VEGETATIVE,NORMAL,NORMAL,TECHNICAL,INPARI_32,0,AWD_MILD,22.0,6.57,6.5,35.0,8.0,12.25
LOAM,VEGETATIVE,NORMAL,NORMAL,TECHNICAL,MEKONGGA,0,AWD_MILD,22.0,6.87,6.8,35.0,8.0,12.25
LOAM,VEGETATIVE,NORMAL,NORMAL,TECHNICAL,MEKONGGA,0,AWD_MILD,22.0,6.87,6.8,35.0,8.0,12.25
LOAM,VEGETATIVE,NORMAL,NORMAL,TECHNICAL,INPARI_42_AGRITAN_GSR,0,AWD_MILD,22.0,6.26,6.2,35.0,8.0,12.25
LOAM,VEGETATIVE,NORMAL,NORMAL,TECHNICAL,IR64,0,AWD_MILD,22.0,5.55,5.5,35.0,8.0,12.25
LOAM,VEGETATIVE,NORMAL,NORMAL,TECHNICAL,MEKONGGA,0,AWD_MILD,22.0,6.87,6.8,35.0,8.0,12.25
LOAM,VEGETATIVE,NORMAL,NORMAL,TECHNICAL,IR64,0,AWD_MILD,22.0,5.55,5.5,35.0,8.0,12.25
LOAM,VEGETATIVE,NORMAL,NORMAL,TECHNICAL,INPARI_32,0,AWD_MILD,22.0,6.57,6.5,35.0,8.0,12.25
LOAM,VEGETATIVE,NORMAL,NORMAL,TECHNICAL,INPARI_42_AGRITAN_GSR,0,AWD_MILD,22.0,6.26,6.2,35.0,8.0,12.25
LOAM,VEGETATIVE,NORMAL,NORMAL,TECHNICAL,INPARI_32,0,AWD_MILD,22.0,6.57,6.5,35.0,8.0,12.25
LOAM,VEGETATIVE,NORMAL,NORMAL,TECHNICAL,INPARI_42_AGRITAN_GSR,0,AWD_MILD,22.0,6.26,6.2,35.0,8.0,12.25
LOAM,VEGETATIVE,NORMAL,NORMAL,TECHNICAL,MEKONGGA,0,AWD_MILD,22.0,6.87,6.8,35.0,8.0,12.25
LOAM,VEGETATIVE,NORMAL,NORMAL,TECHNICAL,INPARI_42_AGRITAN_GSR,0,AWD_MILD,22.0,6.26,6.2,35.0,8.0,12.25
LOAM,VEGETATIVE,NORMAL,NORMAL,TECHNICAL,CIHERANG,0,AWD_MILD,22.0,6.06,6.0,35.0,8.0,12.25
LOAM,VEGETATIVE,NORMAL,NORMAL,TECHNICAL,IR64,0,AWD_MILD,22.0,5.55,5.5,35.0,8.0,12.25
LOAM,VEGETATIVE,NORMAL,NORMAL,TECHNICAL,IR64,0,AWD_MILD,22.0,5.55,5.5,35.0,8.0,12.25
LOAM,VEGETATIVE,NORMAL,NORMAL,TECHNICAL,CIHERANG,0,AWD_MILD,22.0,6.06,6.0,35.0,8.0,12.25
LOAM,VEGETATIVE,NORMAL,NORMAL,TECHNICAL,INPARI_32,0,AWD_MILD,22.0,6.57,6.5,35.0,8.0,12.25
LOAM,VEGETATIVE,NORMAL,NORMAL,TECHNICAL,CIHERANG,0,AWD_MILD,22.0,6.06,6.0,35.0,8.0,12.25
LOAM,VEGETATIVE,NORMAL,NORMAL,TECHNICAL,MEKONGGA,0,AWD_MILD,22.0,6.87,6.8,35.0,8.0,12.25
LOAM,VEGETATIVE,NORMAL,NORMAL,TECHNICAL,MEKONGGA,0,AWD_MILD,22.0,6.87,6.8,35.0,8.0,12.25
LOAM,VEGETATIVE,NORMAL,NORMAL,TECHNICAL,IR64,0,AWD_MILD,22.0,5.55,5.5,35.0,8.0,12.25
LOAM,VEGETATIVE,NORMAL,NORMAL,TECHNICAL,MEKONGGA,0,AWD_MILD,22.0,6.87,6.8,35.0,8.0,12.25
LOAM,VEGETATIVE,NORMAL,NORMAL,TECHNICAL,IR64,0,AWD_MILD,22.0,5.55,5.5,35.0,8.0,12.25
LOAM,VEGETATIVE,NORMAL,NORMAL,TECHNICAL,CIHERANG,0,AWD_MILD,22.0,6.06,6.0,35.0,8.0,12.25
LOAM,VEGETATIVE,NORMAL,NORMAL,TECHNICAL,CIHERANG,0,AWD_MILD,22.0,6.06,6.0,35.0,8.0,12.25
LOAM,VEGETATIVE,NORMAL,NORMAL,TECHNICAL,CIHERANG,0,AWD_MILD,22.0,6.06,6.0,35.0,8.0,12.25
LOAM,VEGETATIVE,NORMAL,NORMAL,TECHNICAL,IR64,0,AWD_MILD,22.0,5.55,5.5,35.0,8.0,12.25
LOAM,VEGETATIVE,NORMAL,NORMAL,TECHNICAL,CIHERANG,0,AWD_MILD,22.0,6.06,6.0,35.0,8.0,12.25
LOAM,VEGETATIVE,NORMAL,NORMAL,TECHNICAL,CIHERANG,0,AWD_MILD,22.0,6.06,6.0,35.0,8.0,12.25
LOAM,VEGETATIVE,NORMAL,NORMAL,TECHNICAL,INPARI_32,0,AWD_MILD,22.0,6.57,6.5,35.0,8.0,12.25
LOAM,VEGETATIVE,NORMAL,NORMAL,TECHNICAL,CIHERANG,0,AWD_MILD,22.0,6.06,6.0,35.0,8.0,12.25
LOAM,VEGETATIVE,NORMAL,NORMAL,TECHNICAL,MEKONGGA,0,AWD_MILD,22.0,6.87,6.8,35.0,8.0,12.25
LOAM,VEGETATIVE,NORMAL,NORMAL,TECHNICAL,IR64,0,AWD_MILD,22.0,5.55,5.5,35.0,8.0,12.25
LOAM,VEGETATIVE,NORMAL,NORMAL,TECHNICAL,INPARI_32,0,AWD_MILD,22.0,6.57,6.5,35.0,8.0,12.25
LOAM,VEGETATIVE,NORMAL,NORMAL,TECHNICAL,INPARI_42_AGRITAN_GSR,0,AWD_MILD,22.0,6.26,6.2,35.0,8.0,12.25
LOAM,VEGETATIVE,NORMAL,NORMAL,TECHNICAL,IR64,0,AWD_MILD,22.0,5.55,5.5,35.0,8.0,12.25
LOAM,VEGETATIVE,NORMAL,NORMAL,TECHNICAL,MEKONGGA,0,AWD_MILD,22.0,6.87,6.8,35.0,8.0,12.25
LOAM,VEGETATIVE,NORMAL,NORMAL,TECHNICAL,IR64,0,AWD_MILD,22.0,5.55,5.5,35.0,8.0,12.25
LOAM,VEGETATIVE,NORMAL,NORMAL,TECHNICAL,MEKONGGA,0,AWD_MILD,22.0,6.87,6.8,35.0,8.0,12.25
LOAM,VEGETATIVE,NORMAL,NORMAL,TECHNICAL,MEKONGGA,0,AWD_MILD,22.0,6.87,6.8,35.0,8.0,12.25
LOAM,VEGETATIVE,NORMAL,NORMAL,TECHNICAL,INPARI_42_AGRITAN_GSR,0,AWD_MILD,22.0,6.26,6.2,35.0,8.0,12.25
LOAM,VEGETATIVE,NORMAL,NORMAL,TECHNICAL,IR64,0,AWD_MILD,22.0,5.55,5.5,35.0,8.0,12.25
LOAM,VEGETATIVE,NORMAL,NORMAL,TECHNICAL,INPARI_42_AGRITAN_GSR,0,AWD_MILD,22.0,6.26,6.2,35.0,8.0,12.25
LOAM,VEGETATIVE,NORMAL,NORMAL,TECHNICAL,INPARI_42_AGRITAN_GSR,0,AWD_MILD,22.0,6.26,6.2,35.0,8.0,12.25
LOAM,VEGETATIVE,NORMAL,NORMAL,TECHNICAL,IR64,0,AWD_MILD,22.0,5.55,5.5,35.0,8.0,12.25
LOAM,VEGETATIVE,NORMAL,NORMAL,TECHNICAL,CIHERANG,0,AWD_MILD,22.0,6.06,6.0,35.0,8.0,12.25
LOAM,VEGETATIVE,NORMAL,NORMAL,TECHNICAL,CIHERANG,0,AWD_MILD,22.0,6.06,6.0,35.0,8.0,12.25
LOAM,VEGETATIVE,NORMAL,NORMAL,TECHNICAL,INPARI_42_AGRITAN_GSR,0,AWD_MILD,22.0,6.26,6.2,35.0,8.0,12.25
LOAM,VEGETATIVE,NORMAL,NORMAL,TECHNICAL,INPARI_32,0,AWD_MILD,22.0,6.57,6.5,35.0,8.0,12.25
LOAM,VEGETATIVE,NORMAL,NORMAL,TECHNICAL,INPARI_42_AGRITAN_GSR,0,AWD_MILD,22.0,6.26,6.2,35.0,8.0,12.25
LOAM,VEGETATIVE,NORMAL,NORMAL,TECHNICAL,INPARI_42_AGRITAN_GSR,0,AWD_MILD,22.0,6.26,6.2,35.0,8.0,12.25
LOAM,VEGETATIVE,NORMAL,NORMAL,TECHNICAL,INPARI_42_AGRITAN_GSR,0,AWD_MILD,22.0,6.26,6.2,35.0,8.0,12.25
LOAM,VEGETATIVE,NORMAL,NORMAL,TECHNICAL,CIHERANG,0,AWD_MILD,22.0,6.06,6.0,35.0,8.0,12.25
LOAM,VEGETATIVE,NORMAL,NORMAL,TECHNICAL,CIHERANG,0,AWD_MILD,22.0,6.06,6.0,35.0,8.0,12.25
LOAM,VEGETATIVE,NORMAL,NORMAL,TECHNICAL,CIHERANG,0,AWD_MILD,22.0,6.06,6.0,35.0,8.0,12.25
LOAM,VEGETATIVE,NORMAL,NORMAL,TECHNICAL,INPARI_42_AGRITAN_GSR,0,AWD_MILD,22.0,6.26,6.2,35.0,8.0,12.25
LOAM,VEGETATIVE,NORMAL,NORMAL,TECHNICAL,INPARI_32,0,AWD_MILD,22.0,6.57,6.5,35.0,8.0,12.25
LOAM,VEGETATIVE,NORMAL,NORMAL,TECHNICAL,CIHERANG,0,AWD_MILD,22.0,6.06,6.0,35.0,8.0,12.25
LOAM,VEGETATIVE,NORMAL,NORMAL,TECHNICAL,IR64,0,AWD_MILD,22.0,5.55,5.5,35.0,8.0,12.25
LOAM,VEGETATIVE,NORMAL,NORMAL,TECHNICAL,IR64,0,AWD_MILD,22.0,5.55,5.5,35.0,8.0,12.25
LOAM,VEGETATIVE,NORMAL,NORMAL,TECHNICAL,IR64,0,AWD_MILD,22.0,5.55,5.5,35.0,8.0,12.25
LOAM,VEGETATIVE,NORMAL,NORMAL,TECHNICAL,MEKONGGA,0,AWD_MILD,22.0,6.87,6.8,35.0,8.0,12.25
LOAM,VEGETATIVE,NORMAL,NORMAL,TECHNICAL,INPARI_42_AGRITAN_GSR,0,AWD_MILD,22.0,6.26,6.2,35.0,8.0,12.25
LOAM,VEGETATIVE,NORMAL,NORMAL,TECHNICAL,IR64,0,AWD_MILD,22.0,5.55,5.5,35.0,8.0,12.25
CLAY,VEGETATIVE,SURPLUS,NORMAL,COMMUNAL_GRAVITY,INPARI_42_AGRITAN_GSR,0,CONTINUOUS_FLOODING_MODIFIED,10.0,6.2,6.2,15.0,2.0,6.01
CLAY,VEGETATIVE,SURPLUS,NORMAL,COMMUNAL_GRAVITY,IR64,0,CONTINUOUS_FLOODING_MODIFIED,10.0,5.5,5.5,15.0,2.0,6.01
CLAY,VEGETATIVE,SURPLUS,NORMAL,COMMUNAL_GRAVITY,INPARI_32,0,CONTINUOUS_FLOODING_MODIFIED,10.0,6.5,6.5,15.0,2.0,6.01
CLAY,VEGETATIVE,SURPLUS,NORMAL,COMMUNAL_GRAVITY,INPARI_42_AGRITAN_GSR,0,CONTINUOUS_FLOODING_MODIFIED,10.0,6.2,6.2,15.0,2.0,6.01
CLAY,VEGETATIVE,SURPLUS,NORMAL,COMMUNAL_GRAVITY,IR64,0,CONTINUOUS_FLOODING_MODIFIED,10.0,5.5,5.5,15.0,2.0,6.01
CLAY,VEGETATIVE,SURPLUS,NORMAL,COMMUNAL_GRAVITY,CIHERANG,0,CONTINUOUS_FLOODING_MODIFIED,10.0,6.0,6.0,15.0,2.0,6.01
CLAY,VEGETATIVE,SURPLUS,NORMAL,COMMUNAL_GRAVITY,INPARI_42_AGRITAN_GSR,0,CONTINUOUS_FLOODING_MODIFIED,10.0,6.2,6.2,15.0,2.0,6.01
CLAY,VEGETATIVE,SURPLUS,NORMAL,COMMUNAL_GRAVITY,MEKONGGA,0,CONTINUOUS_FLOODING_MODIFIED,10.0,6.8,6.8,15.0,2.0,6.01
CLAY,VEGETATIVE,SURPLUS,NORMAL,COMMUNAL_GRAVITY,CIHERANG,0,CONTINUOUS_FLOODING_MODIFIED,10.0,6.0,6.0,15.0,2.0,6.01
CLAY,VEGETATIVE,SURPLUS,NORMAL,COMMUNAL_GRAVITY,CIHERANG,0,CONTINUOUS_FLOODING_MODIFIED,10.0,6.0,6.0,15.0,2.0,6.01
CLAY,VEGETATIVE,SURPLUS,NORMAL,COMMUNAL_GRAVITY,MEKONGGA,0,CONTINUOUS_FLOODING_MODIFIED,10.0,6.8,6.8,15.0,2.0,6.01
CLAY,VEGETATIVE,SURPLUS,NORMAL,COMMUNAL_GRAVITY,CIHERANG,0,CONTINUOUS_FLOODING_MODIFIED,10.0,6.0,6.0,15.0,2.0,6.01
CLAY,VEGETATIVE,SURPLUS,NORMAL,COMMUNAL_GRAVITY,CIHERANG,0,CONTINUOUS_FLOODING_MODIFIED,10.0,6.0,6.0,15.0,2.0,6.01
CLAY,VEGETATIVE,SURPLUS,NORMAL,COMMUNAL_GRAVITY,IR64,0,CONTINUOUS_FLOODING_MODIFIED,10.0,5.5,5.5,15.0,2.0,6.01
CLAY,VEGETATIVE,SURPLUS,NORMAL,COMMUNAL_GRAVITY,IR64,0,CONTINUOUS_FLOODING_MODIFIED,10.0,5.5,5.5,15.0,2.0,6.01
CLAY,VEGETATIVE,SURPLUS,NORMAL,COMMUNAL_GRAVITY,INPARI_42_AGRITAN_GSR,0,CONTINUOUS_FLOODING_MODIFIED,10.0,6.2,6.2,15.0,2.0,6.01
CLAY,VEGETATIVE,SURPLUS,NORMAL,COMMUNAL_GRAVITY,INPARI_42_AGRITAN_GSR,0,CONTINUOUS_FLOODING_MODIFIED,10.0,6.2,6.2,15.0,2.0,6.01
CLAY,VEGETATIVE,SURPLUS,NORMAL,COMMUNAL_GRAVITY,INPARI_42_AGRITAN_GSR,0,CONTINUOUS_FLOODING_MODIFIED,10.0,6.2,6.2,15.0,2.0,6.01
CLAY,VEGETATIVE,SURPLUS,NORMAL,COMMUNAL_GRAVITY,IR64,0,CONTINUOUS_FLOODING_MODIFIED,10.0,5.5,5.5,15.0,2.0,6.01
CLAY,VEGETATIVE,SURPLUS,NORMAL,COMMUNAL_GRAVITY,INPARI_42_AGRITAN_GSR,0,CONTINUOUS_FLOODING_MODIFIED,10.0,6.2,6.2,15.0,2.0,6.01
CLAY,VEGETATIVE,SURPLUS,NORMAL,COMMUNAL_GRAVITY,CIHERANG,0,CONTINUOUS_FLOODING_MODIFIED,10.0,6.0,6.0,15.0,2.0,6.01
CLAY,VEGETATIVE,SURPLUS,NORMAL,COMMUNAL_GRAVITY,IR64,0,CONTINUOUS_FLOODING_MODIFIED,10.0,5.5,5.5,15.0,2.0,6.01
CLAY,VEGETATIVE,SURPLUS,NORMAL,COMMUNAL_GRAVITY,INPARI_42_AGRITAN_GSR,0,CONTINUOUS_FLOODING_MODIFIED,10.0,6.2,6.2,15.0,2.0,6.01
CLAY,VEGETATIVE,SURPLUS,NORMAL,COMMUNAL_GRAVITY,CIHERANG,0,CONTINUOUS_FLOODING_MODIFIED,10.0,6.0,6.0,15.0,2.0,6.01
CLAY,VEGETATIVE,SURPLUS,NORMAL,COMMUNAL_GRAVITY,INPARI_42_AGRITAN_GSR,0,CONTINUOUS_FLOODING_MODIFIED,10.0,6.2,6.2,15.0,2.0,6.01
CLAY,VEGETATIVE,SURPLUS,NORMAL,COMMUNAL_GRAVITY,INPARI_32,0,CONTINUOUS_FLOODING_MODIFIED,10.0,6.5,6.5,15.0,2.0,6.01
CLAY,VEGETATIVE,SURPLUS,NORMAL,COMMUNAL_GRAVITY,INPARI_42_AGRITAN_GSR,0,CONTINUOUS_FLOODING_MODIFIED,10.0,6.2,6.2,15.0,2.0,6.01
CLAY,VEGETATIVE,SURPLUS,NORMAL,COMMUNAL_GRAVITY,INPARI_32,0,CONTINUOUS_FLOODING_MODIFIED,10.0,6.5,6.5,15.0,2.0,6.01
CLAY,VEGETATIVE,SURPLUS,NORMAL,COMMUNAL_GRAVITY,INPARI_42_AGRITAN_GSR,0,CONTINUOUS_FLOODING_MODIFIED,10.0,6.2,6.2,15.0,2.0,6.01
CLAY,VEGETATIVE,SURPLUS,NORMAL,COMMUNAL_GRAVITY,MEKONGGA,0,CONTINUOUS_FLOODING_MODIFIED,10.0,6.8,6.8,15.0,2.0,6.01
CLAY,VEGETATIVE,SURPLUS,NORMAL,COMMUNAL_GRAVITY,INPARI_42_AGRITAN_GSR,0,CONTINUOUS_FLOODING_MODIFIED,10.0,6.2,6.2,15.0,2.0,6.01
CLAY,VEGETATIVE,SURPLUS,NORMAL,COMMUNAL_GRAVITY,IR64,0,CONTINUOUS_FLOODING_MODIFIED,10.0,5.5,5.5,15.0,2.0,6.01
CLAY,VEGETATIVE,SURPLUS,NORMAL,COMMUNAL_GRAVITY,IR64,0,CONTINUOUS_FLOODING_MODIFIED,10.0,5.5,5.5,15.0,2.0,6.01
CLAY,VEGETATIVE,SURPLUS,NORMAL,COMMUNAL_GRAVITY,INPARI_32,0,CONTINUOUS_FLOODING_MODIFIED,10.0,6.5,6.5,15.0,2.0,6.01
CLAY,VEGETATIVE,SURPLUS,NORMAL,COMMUNAL_GRAVITY,IR64,0,CONTINUOUS_FLOODING_MODIFIED,10.0,5.5,5.5,15.0,2.0,6.01
CLAY,VEGETATIVE,SURPLUS,NORMAL,COMMUNAL_GRAVITY,CIHERANG,0,CONTINUOUS_FLOODING_MODIFIED,10.0,6.0,6.0,15.0,2.0,6.01
CLAY,VEGETATIVE,SURPLUS,NORMAL,COMMUNAL_GRAVITY,MEKONGGA,0,CONTINUOUS_FLOODING_MODIFIED,10.0,6.8,6.8,15.0,2.0,6.01
CLAY,VEGETATIVE,SURPLUS,NORMAL,COMMUNAL_GRAVITY,MEKONGGA,0,CONTINUOUS_FLOODING_MODIFIED,10.0,6.8,6.8,15.0,2.0,6.01
CLAY,VEGETATIVE,SURPLUS,NORMAL,COMMUNAL_GRAVITY,CIHERANG,0,CONTINUOUS_FLOODING_MODIFIED,10.0,6.0,6.0,15.0,2.0,6.01
CLAY,VEGETATIVE,SURPLUS,NORMAL,COMMUNAL_GRAVITY,INPARI_32,0,CONTINUOUS_FLOODING_MODIFIED,10.0,6.5,6.5,15.0,2.0,6.01
CLAY,VEGETATIVE,SURPLUS,NORMAL,COMMUNAL_GRAVITY,CIHERANG,0,CONTINUOUS_FLOODING_MODIFIED,10.0,6.0,6.0,15.0,2.0,6.01
CLAY,VEGETATIVE,SURPLUS,NORMAL,COMMUNAL_GRAVITY,CIHERANG,0,CONTINUOUS_FLOODING_MODIFIED,10.0,6.0,6.0,15.0,2.0,6.01
CLAY,VEGETATIVE,SURPLUS,NORMAL,COMMUNAL_GRAVITY,MEKONGGA,0,CONTINUOUS_FLOODING_MODIFIED,10.0,6.8,6.8,15.0,2.0,6.01
CLAY,VEGETATIVE,SURPLUS,NORMAL,COMMUNAL_GRAVITY,INPARI_42_AGRITAN_GSR,0,CONTINUOUS_FLOODING_MODIFIED,10.0,6.2,6.2,15.0,2.0,6.01
CLAY,VEGETATIVE,SURPLUS,NORMAL,COMMUNAL_GRAVITY,MEKONGGA,0,CONTINUOUS_FLOODING_MODIFIED,10.0,6.8,6.8,15.0,2.0,6.01
CLAY,VEGETATIVE,SURPLUS,NORMAL,COMMUNAL_GRAVITY,MEKONGGA,0,CONTINUOUS_FLOODING_MODIFIED,10.0,6.8,6.8,15.0,2.0,6.01
CLAY,VEGETATIVE,SURPLUS,NORMAL,COMMUNAL_GRAVITY,IR64,0,CONTINUOUS_FLOODING_MODIFIED,10.0,5.5,5.5,15.0,2.0,6.01
CLAY,VEGETATIVE,SURPLUS,NORMAL,COMMUNAL_GRAVITY,CIHERANG,0,CONTINUOUS_FLOODING_MODIFIED,10.0,6.0,6.0,15.0,2.0,6.01
CLAY,VEGETATIVE,SURPLUS,NORMAL,COMMUNAL_GRAVITY,MEKONGGA,0,CONTINUOUS_FLOODING_MODIFIED,10.0,6.8,6.8,15.0,2.0,6.01
CLAY,VEGETATIVE,SURPLUS,NORMAL,COMMUNAL_GRAVITY,CIHERANG,0,CONTINUOUS_FLOODING_MODIFIED,10.0,6.0,6.0,15.0,2.0,6.01
CLAY,VEGETATIVE,SURPLUS,NORMAL,COMMUNAL_GRAVITY,IR64,0,CONTINUOUS_FLOODING_MODIFIED,10.0,5.5,5.5,15.0,2.0,6.01
CLAY,VEGETATIVE,SURPLUS,NORMAL,COMMUNAL_GRAVITY,CIHERANG,0,CONTINUOUS_FLOODING_MODIFIED,10.0,6.0,6.0,15.0,2.0,6.01
CLAY,VEGETATIVE,SURPLUS,NORMAL,COMMUNAL_GRAVITY,MEKONGGA,0,CONTINUOUS_FLOODING_MODIFIED,10.0,6.8,6.8,15.0,2.0,6.01
CLAY,VEGETATIVE,SURPLUS,NORMAL,COMMUNAL_GRAVITY,CIHERANG,0,CONTINUOUS_FLOODING_MODIFIED,10.0,6.0,6.0,15.0,2.0,6.01
CLAY,VEGETATIVE,SURPLUS,NORMAL,COMMUNAL_GRAVITY,IR64,0,CONTINUOUS_FLOODING_MODIFIED,10.0,5.5,5.5,15.0,2.0,6.01
CLAY,VEGETATIVE,SURPLUS,NORMAL,COMMUNAL_GRAVITY,INPARI_42_AGRITAN_GSR,0,CONTINUOUS_FLOODING_MODIFIED,10.0,6.2,6.2,15.0,2.0,6.01
CLAY,VEGETATIVE,SURPLUS,NORMAL,COMMUNAL_GRAVITY,CIHERANG,0,CONTINUOUS_FLOODING_MODIFIED,10.0,6.0,6.0,15.0,2.0,6.01
CLAY,VEGETATIVE,SURPLUS,NORMAL,COMMUNAL_GRAVITY,MEKONGGA,0,CONTINUOUS_FLOODING_MODIFIED,10.0,6.8,6.8,15.0,2.0,6.01
CLAY,VEGETATIVE,SURPLUS,NORMAL,COMMUNAL_GRAVITY,IR64,0,CONTINUOUS_FLOODING_MODIFIED,10.0,5.5,5.5,15.0,2.0,6.01
CLAY,VEGETATIVE,SURPLUS,NORMAL,COMMUNAL_GRAVITY,MEKONGGA,0,CONTINUOUS_FLOODING_MODIFIED,10.0,6.8,6.8,15.0,2.0,6.01
CLAY,VEGETATIVE,SURPLUS,NORMAL,COMMUNAL_GRAVITY,MEKONGGA,0,CONTINUOUS_FLOODING_MODIFIED,10.0,6.8,6.8,15.0,2.0,6.01
CLAY,VEGETATIVE,SURPLUS,NORMAL,COMMUNAL_GRAVITY,CIHERANG,0,CONTINUOUS_FLOODING_MODIFIED,10.0,6.0,6.0,15.0,2.0,6.01
CLAY,VEGETATIVE,SURPLUS,NORMAL,COMMUNAL_GRAVITY,MEKONGGA,0,CONTINUOUS_FLOODING_MODIFIED,10.0,6.8,6.8,15.0,2.0,6.01
CLAY,VEGETATIVE,SURPLUS,NORMAL,COMMUNAL_GRAVITY,CIHERANG,0,CONTINUOUS_FLOODING_MODIFIED,10.0,6.0,6.0,15.0,2.0,6.01
CLAY,VEGETATIVE,SURPLUS,NORMAL,COMMUNAL_GRAVITY,INPARI_42_AGRITAN_GSR,0,CONTINUOUS_FLOODING_MODIFIED,10.0,6.2,6.2,15.0,2.0,6.01
CLAY,VEGETATIVE,SURPLUS,NORMAL,COMMUNAL_GRAVITY,MEKONGGA,0,CONTINUOUS_FLOODING_MODIFIED,10.0,6.8,6.8,15.0,2.0,6.01
CLAY,VEGETATIVE,SURPLUS,NORMAL,COMMUNAL_GRAVITY,MEKONGGA,0,CONTINUOUS_FLOODING_MODIFIED,10.0,6.8,6.8,15.0,2.0,6.01
CLAY,VEGETATIVE,SURPLUS,NORMAL,COMMUNAL_GRAVITY,MEKONGGA,0,CONTINUOUS_FLOODING_MODIFIED,10.0,6.8,6.8,15.0,2.0,6.01
CLAY,VEGETATIVE,SURPLUS,NORMAL,COMMUNAL_GRAVITY,INPARI_32,0,CONTINUOUS_FLOODING_MODIFIED,10.0,6.5,6.5,15.0,2.0,6.01
CLAY,VEGETATIVE,SURPLUS,NORMAL,COMMUNAL_GRAVITY,INPARI_32,0,CONTINUOUS_FLOODING_MODIFIED,10.0,6.5,6.5,15.0,2.0,6.01
CLAY,VEGETATIVE,SURPLUS,NORMAL,COMMUNAL_GRAVITY,IR64,0,CONTINUOUS_FLOODING_MODIFIED,10.0,5.5,5.5,15.0,2.0,6.01
CLAY,VEGETATIVE,SURPLUS,NORMAL,COMMUNAL_GRAVITY,INPARI_32,0,CONTINUOUS_FLOODING_MODIFIED,10.0,6.5,6.5,15.0,2.0,6.01
CLAY,VEGETATIVE,SURPLUS,NORMAL,COMMUNAL_GRAVITY,IR64,0,CONTINUOUS_FLOODING_MODIFIED,10.0,5.5,5.5,15.0,2.0,6.01
CLAY,VEGETATIVE,SURPLUS,NORMAL,COMMUNAL_GRAVITY,INPARI_32,0,CONTINUOUS_FLOODING_MODIFIED,10.0,6.5,6.5,15.0,2.0,6.01
CLAY,VEGETATIVE,SURPLUS,NORMAL,COMMUNAL_GRAVITY,INPARI_42_AGRITAN_GSR,0,CONTINUOUS_FLOODING_MODIFIED,10.0,6.2,6.2,15.0,2.0,6.01
CLAY,VEGETATIVE,SURPLUS,NORMAL,COMMUNAL_GRAVITY,IR64,0,CONTINUOUS_FLOODING_MODIFIED,10.0,5.5,5.5,15.0,2.0,6.01
